iteration,test_acc,actions
98,0.6518641165430333,"[[[0.         0.         1.         0.         0.        ]
  [0.88730584 0.         0.11269416 0.         0.        ]
  [0.         0.61493734 0.38506266 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.01811394 0.56884955 0.07917246 0.         0.33386405]]]"
99,0.6680923049423542,"[[[0.         0.         1.         0.         0.        ]
  [0.94142415 0.         0.05857585 0.         0.        ]
  [0.         0.67898697 0.32101303 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.00976935 0.48238129 0.11766979 0.         0.39017958]]]"
100,0.5252264903029762,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.40636593 0.59363407 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.         1.         0.        ]
  [0.         0.18762181 0.26202122 0.         0.55035697]]]"
101,0.5757960496916614,"[[[0.         0.         1.         0.         0.        ]
  [0.6463213  0.         0.3536787  0.         0.        ]
  [0.         0.08198663 0.91801337 0.         0.        ]
  [0.         0.         0.44130555 0.         0.55869445]
  [0.020136   0.55405476 0.10377497 0.         0.32203427]]]"
102,0.5130664760032174,"[[[0.         0.         1.         0.         0.        ]
  [0.58512321 0.         0.41487679 0.         0.        ]
  [0.         0.03978028 0.96021972 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.00934609 0.50090682 0.11905346 0.         0.37069363]]]"
103,0.5058945392796497,"[[[0.         0.         1.         0.         0.        ]
  [0.55916672 0.         0.44083328 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.71220663 0.         0.28779337]
  [0.01232124 0.52609136 0.11135873 0.         0.35022867]]]"
104,0.6992336401823219,"[[[0.         0.         1.         0.         0.        ]
  [0.70664522 0.         0.29335478 0.         0.        ]
  [0.         0.20972311 0.79027689 0.         0.        ]
  [0.         0.         0.31773328 0.         0.68226672]
  [0.01571311 0.58442839 0.084646   0.         0.3152125 ]]]"
105,0.6290104209491465,"[[[0.         0.         1.         0.         0.        ]
  [0.32270408 0.         0.67729592 0.         0.        ]
  [0.         0.04888403 0.95111597 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.00117183 0.39840498 0.15850657 0.         0.44191663]]]"
106,0.7063912413978015,"[[[0.         0.         1.         0.         0.        ]
  [0.78947788 0.         0.21052212 0.         0.        ]
  [0.         0.51156714 0.48843286 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.01938252 0.50546962 0.11738337 0.         0.35776449]]]"
107,0.7303883099472696,"[[[0.         0.         1.         0.         0.        ]
  [0.80335208 0.         0.19664792 0.         0.        ]
  [0.         0.66997696 0.33002304 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.00434364 0.40331242 0.1563227  0.         0.43602124]]]"
108,0.7683739386897847,"[[[0.         0.         1.         0.         0.        ]
  [0.62479804 0.         0.37520196 0.         0.        ]
  [0.         0.54752552 0.45247448 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.00627269 0.37074691 0.17620617 0.         0.44677423]]]"
109,0.7711631781213691,"[[[0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
   0.00000000e+00]
  [2.91687487e-02 4.24757418e-02 9.28355509e-01 0.00000000e+00
   0.00000000e+00]
  [0.00000000e+00 2.56695120e-01 7.43304880e-01 0.00000000e+00
   0.00000000e+00]
  [0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
   0.00000000e+00]
  [8.53956059e-04 3.24020270e-01 1.98912523e-01 0.00000000e+00
   4.76213250e-01]]]"
110,0.5784652783984271,"[[[0.         0.         1.         0.         0.        ]
  [0.11124496 0.         0.88875504 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.00723983 0.37359925 0.18075256 0.         0.43840835]]]"
111,0.5253542228974886,"[[[0.         0.         1.         0.         0.        ]
  [0.3828522  0.         0.6171478  0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.59269747 0.         0.40730253]
  [0.02018862 0.50615562 0.12494909 0.         0.34870666]]]"
112,0.5220587005094288,"[[[0.         0.         1.         0.         0.        ]
  [0.38170152 0.         0.61829848 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.48515624 0.         0.51484376]
  [0.02147093 0.54988487 0.11772782 0.         0.31091638]]]"
113,0.40767718294753774,"[[[0.         0.         1.         0.         0.        ]
  [0.36536051 0.         0.63463949 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.52523261 0.         0.47476739]
  [0.01668368 0.53547986 0.11820172 0.         0.32963473]]]"
114,0.43657989096433997,"[[[0.         0.         1.         0.         0.        ]
  [0.38919508 0.         0.61080492 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.54799363 0.         0.45200637]
  [0.0123284  0.55109218 0.10412765 0.         0.33245176]]]"
115,0.43179422647242827,"[[[0.         0.         1.         0.         0.        ]
  [0.45108822 0.         0.54891178 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.52057568 0.         0.47942432]
  [0.01836137 0.5679164  0.09430792 0.         0.31941431]]]"
116,0.4026915363303244,"[[[0.         0.         1.         0.         0.        ]
  [0.60258538 0.         0.39741462 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.46765138 0.         0.53234862]
  [0.01505488 0.60096046 0.07767356 0.         0.30631111]]]"
117,0.5863912413978014,"[[[0.         0.         1.         0.         0.        ]
  [0.6399795  0.         0.3600205  0.         0.        ]
  [0.         0.09013237 0.90986763 0.         0.        ]
  [0.         0.         0.46357661 0.         0.53642339]
  [0.01524877 0.6280072  0.06032591 0.         0.29641812]]]"
118,0.6403530252926982,"[[[0.         0.         1.         0.         0.        ]
  [0.10947242 0.07472348 0.8158041  0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.         0.41354591 0.1412478  0.         0.44520629]]]"
119,0.6872730717669139,"[[[0.         0.         0.         0.         0.        ]
  [0.7544142  0.         0.2455858  0.         0.        ]
  [0.         0.29625641 0.70374359 0.         0.        ]
  [0.         0.         0.11985827 0.         0.88014173]
  [0.02344372 0.60529133 0.07705808 0.         0.29420686]]]"
120,0.8033464652783984,"[[[0.         0.         0.99139534 0.00860466 0.        ]
  [0.         0.60784429 0.22010162 0.         0.1720541 ]
  [0.         1.         0.         0.         0.        ]
  [0.36159322 0.         0.         0.63840678 0.        ]
  [0.         0.29353063 0.18416041 0.         0.52230896]]]"
121,0.6927309321655197,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.32132952 0.67867048 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.04842305 0.95157695 0.        ]
  [0.00140078 0.2754444  0.21900113 0.         0.50415369]]]"
122,0.6298043793010993,"[[[0.         0.         1.         0.         0.        ]
  [0.2581032  0.         0.7418968  0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.62526973 0.         0.37473027]
  [0.02035428 0.46983258 0.14779651 0.         0.36201662]]]"
123,0.6523356868352848,"[[[0.         0.         1.         0.         0.        ]
  [0.11415932 0.         0.88584068 0.         0.        ]
  [0.0244037  0.         0.9755963  0.         0.        ]
  [0.         0.         0.51258417 0.         0.48741583]
  [0.02697987 0.49940759 0.15111682 0.         0.32249572]]]"
124,0.7652401823219233,"[[[0.         0.         0.         0.         0.        ]
  [0.11907957 0.         0.88092043 0.         0.        ]
  [0.14020352 0.         0.85979648 0.         0.        ]
  [0.         0.         0.49829567 0.         0.50170433]
  [0.03118414 0.50671987 0.1523196  0.         0.30977639]]]"
125,0.6617297345607293,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.25413563 0.74586437 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.25090761 0.74909239 0.        ]
  [0.         0.31491427 0.19929878 0.         0.48578695]]]"
126,0.6499219948163375,"[[[0.         0.         1.         0.         0.        ]
  [0.12384644 0.         0.87615356 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.61423829 0.         0.38576171]
  [0.01951904 0.45410885 0.15980246 0.         0.36656965]]]"
127,0.7054778085619805,"[[[0.         0.         0.         0.         0.        ]
  [0.13901541 0.         0.86098459 0.         0.        ]
  [0.21747508 0.         0.78252492 0.         0.        ]
  [0.         0.         0.48605101 0.         0.51394899]
  [0.03743262 0.516606   0.15206312 0.         0.29389826]]]"
128,0.7781052819733667,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.41014568 0.58985432 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.         0.         0.10919402 0.89080598 0.        ]
  [0.         0.3048541  0.19295236 0.         0.50219355]]]"
129,0.5957643399767629,"[[[0.         0.         1.         0.         0.        ]
  [0.28345304 0.         0.71654696 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.01450162 0.42066576 0.16048821 0.         0.40434442]]]"
130,0.5936318169630888,"[[[0.         0.         1.         0.         0.        ]
  [0.1784081  0.         0.8215919  0.         0.        ]
  [0.14329283 0.         0.85670717 0.         0.        ]
  [0.         0.         0.50597177 0.         0.49402823]
  [0.03257911 0.54269439 0.11995459 0.         0.30477191]]]"
131,0.6394473500759675,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.02401059 0.97598941 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.79432126 0.20567874 0.        ]
  [0.00229987 0.40111896 0.1735712  0.         0.42300998]]]"
132,0.6197022432746448,"[[[0.         0.         1.         0.         0.        ]
  [0.14728317 0.         0.85271683 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.52267829 0.         0.47732171]
  [0.02908405 0.51355342 0.13453961 0.         0.32282291]]]"
133,0.6523977835374029,"[[[0.         0.         1.         0.         0.        ]
  [0.14528654 0.         0.85471346 0.         0.        ]
  [0.2009373  0.         0.7990627  0.         0.        ]
  [0.         0.         0.50272998 0.         0.49727002]
  [0.03476684 0.52636192 0.13439533 0.         0.30447591]]]"
134,0.6029828581642684,"[[[0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
   0.00000000e+00]
  [0.00000000e+00 2.09604082e-02 9.79039592e-01 0.00000000e+00
   0.00000000e+00]
  [0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
   0.00000000e+00]
  [0.00000000e+00 0.00000000e+00 8.70742229e-01 1.29257771e-01
   0.00000000e+00]
  [9.64843972e-04 3.62715744e-01 1.95417209e-01 0.00000000e+00
   4.40902203e-01]]]"
135,0.6280401465725266,"[[[0.         0.         1.         0.         0.        ]
  [0.26373717 0.         0.73626283 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.48433484 0.         0.51566516]
  [0.03389281 0.55663831 0.11889655 0.         0.29057233]]]"
136,0.6607637143623202,"[[[0.         0.         0.         0.         0.        ]
  [0.12184951 0.         0.87815049 0.         0.        ]
  [0.10210668 0.         0.89789332 0.         0.        ]
  [0.         0.         0.49880689 0.         0.50119311]
  [0.0278729  0.50995574 0.14946934 0.         0.31270201]]]"
137,0.6780759674680489,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.18878996 0.81121004 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.25456628 0.74543372 0.        ]
  [0.         0.32873835 0.19494615 0.         0.47631551]]]"
138,0.6167935651085887,"[[[0.         0.         1.         0.         0.        ]
  [0.10925089 0.         0.89074911 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.54541391 0.         0.45458609]
  [0.02502357 0.47454821 0.15719553 0.         0.34323268]]]"
139,0.6860420055411565,"[[[0.         0.         0.         0.         0.        ]
  [0.24817059 0.         0.75182941 0.         0.        ]
  [0.10469082 0.         0.89530918 0.         0.        ]
  [0.         0.         0.47633917 0.         0.52366083]
  [0.03579295 0.56524758 0.11909776 0.         0.27986171]]]"
140,0.6712920904459737,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.2462522  0.7537478  0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.0322536  0.9677464  0.        ]
  [0.         0.27878633 0.21810343 0.         0.50311025]]]"
141,0.6162741978729109,"[[[0.         0.         1.         0.         0.        ]
  [0.08639427 0.         0.91360573 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.58288675 0.         0.41711325]
  [0.02058765 0.46291384 0.15774743 0.         0.35875108]]]"
142,0.620761354902136,"[[[0.         0.         1.         0.         0.        ]
  [0.1364302  0.         0.8635698  0.         0.        ]
  [0.12736463 0.         0.87263537 0.         0.        ]
  [0.         0.         0.49990455 0.         0.50009545]
  [0.02962313 0.52012173 0.14088594 0.         0.3093692 ]]]"
143,0.6718419519170615,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.77263242 0.         0.22736758]
  [0.00454538 0.4120335  0.17837149 0.         0.40504963]]]"
144,0.7620801501474663,"[[[0.         0.         0.         0.         0.        ]
  [0.14182525 0.         0.85817475 0.         0.        ]
  [0.20239488 0.         0.79760512 0.         0.        ]
  [0.         0.         0.48697807 0.         0.51302193]
  [0.03615012 0.52072088 0.14764373 0.         0.29548527]]]"
145,0.7432735722584682,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.3149676  0.6850324  0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.         1.         0.        ]
  [0.         0.2649125  0.22285115 0.         0.51223635]]]"
146,0.6587159531682902,"[[[0.         0.         1.         0.         0.        ]
  [0.30567142 0.         0.69432858 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.75109133 0.         0.24890867]
  [0.01831794 0.46114649 0.14814438 0.         0.3723912 ]]]"
147,0.7152001429975869,"[[[0.         0.         0.         0.         0.        ]
  [0.14612443 0.         0.85387557 0.         0.        ]
  [0.26168808 0.         0.73831192 0.         0.        ]
  [0.         0.         0.47771241 0.         0.52228759]
  [0.03723738 0.53560411 0.14236725 0.         0.28479126]]]"
148,0.7399016534095987,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.32062523 0.67937477 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.         1.         0.        ]
  [0.         0.30006271 0.20013781 0.         0.49979948]]]"
149,0.5486562516757529,"[[[0.         0.         1.         0.         0.        ]
  [0.54909252 0.         0.45090748 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.68414293 0.         0.31585707]
  [0.0224798  0.51009983 0.11787396 0.         0.34954641]]]"
150,0.5811189561176155,"[[[0.         0.         1.         0.         0.        ]
  [0.18426408 0.         0.81573592 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.51266913 0.         0.48733087]
  [0.02096566 0.53609318 0.12366489 0.         0.31927628]]]"
151,0.5875899901689159,"[[[0.         0.         1.         0.         0.        ]
  [0.1905029  0.         0.8094971  0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.53277341 0.         0.46722659]
  [0.02825959 0.54389406 0.10709453 0.         0.32075183]]]"
152,0.7443882026990793,"[[[0.         0.         0.         0.         0.        ]
  [0.26640919 0.         0.73359081 0.         0.        ]
  [0.08629311 0.         0.91370689 0.         0.        ]
  [0.         0.         0.46154    0.         0.53846   ]
  [0.03311513 0.57653325 0.11935824 0.         0.27099338]]]"
153,0.7838335508088301,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.40178033 0.59821967 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.02501307 0.         0.07129507 0.90369187 0.        ]
  [0.         0.35212796 0.16559409 0.         0.48227795]]]"
154,0.6446508892662436,"[[[0.         0.         1.         0.         0.        ]
  [0.1446632  0.         0.8553368  0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.78315157 0.         0.21684843]
  [0.01855447 0.43625314 0.16008701 0.         0.38510538]]]"
155,0.6894305836089016,"[[[0.         0.         1.         0.         0.        ]
  [0.14436603 0.         0.85563397 0.         0.        ]
  [0.26157403 0.         0.73842597 0.         0.        ]
  [0.         0.         0.49525514 0.         0.50474486]
  [0.03651164 0.53523447 0.13168039 0.         0.2965735 ]]]"
156,0.6704926624363213,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.06764332 0.93235668 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.51970466 0.48029534 0.        ]
  [0.         0.36728981 0.18501012 0.         0.44770007]]]"
157,0.5620908749664849,"[[[0.         0.         1.         0.         0.        ]
  [0.15819482 0.         0.84180518 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.50665213 0.         0.49334787]
  [0.02756223 0.50978603 0.14442537 0.         0.31822636]]]"
158,0.5622461703458754,"[[[0.         0.         1.         0.         0.        ]
  [0.21168011 0.         0.78831989 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.53310742 0.         0.46689258]
  [0.02532228 0.55519182 0.0991226  0.         0.32036329]]]"
159,0.6209601215479488,"[[[0.         0.         1.         0.         0.        ]
  [0.24256032 0.         0.75743968 0.         0.        ]
  [0.0876573  0.         0.9123427  0.         0.        ]
  [0.         0.         0.49772492 0.         0.50227508]
  [0.03524021 0.56430113 0.10796004 0.         0.29249862]]]"
160,0.6698634015550988,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.79016054 0.04949493 0.16034453]
  [0.         0.41624503 0.17617958 0.         0.40757539]]]"
161,0.7845422111001877,"[[[0.         0.         0.         0.         0.        ]
  [0.15051719 0.         0.84948281 0.         0.        ]
  [0.18134018 0.         0.81865982 0.         0.        ]
  [0.         0.         0.48254114 0.         0.51745886]
  [0.03287324 0.52886551 0.14354564 0.         0.29471561]]]"
162,0.6722705871838413,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.18914735 0.81085265 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.18448795 0.81551205 0.        ]
  [0.         0.28774426 0.21933807 0.         0.49291768]]]"
163,0.6643666815622487,"[[[0.         0.         1.         0.         0.        ]
  [0.25270346 0.         0.74729654 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.56372606 0.         0.43627394]
  [0.02262786 0.49430501 0.13773135 0.         0.34533579]]]"
164,0.7091224953078916,"[[[0.         0.         1.         0.         0.        ]
  [0.16062649 0.         0.83937351 0.         0.        ]
  [0.24482149 0.         0.75517851 0.         0.        ]
  [0.         0.         0.48488264 0.         0.51511736]
  [0.03556264 0.54406986 0.13087552 0.         0.28949198]]]"
165,0.6137857896148002,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.00646318 0.40161525 0.17040729 0.         0.42151428]]]"
166,0.5648860845473233,"[[[0.         0.         1.         0.         0.        ]
  [0.25744507 0.         0.74255493 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.50391774 0.         0.49608226]
  [0.0286517  0.54777299 0.11526837 0.         0.30830694]]]"
167,0.5299894181785682,"[[[0.         0.         1.         0.         0.        ]
  [0.326666   0.         0.673334   0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.48344265 0.         0.51655735]
  [0.02282325 0.56483407 0.11160901 0.         0.30073366]]]"
168,0.5149863973545447,"[[[0.         0.         1.         0.         0.        ]
  [0.33237726 0.         0.66762274 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.50872157 0.         0.49127843]
  [0.01573811 0.55376117 0.11156222 0.         0.3189385 ]]]"
169,0.5096866922870676,"[[[0.         0.         1.         0.         0.        ]
  [0.30494972 0.         0.69505028 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.51453964 0.         0.48546036]
  [0.02175258 0.57464706 0.09295789 0.         0.31064247]]]"
170,0.5003517383144159,"[[[0.         0.         1.         0.         0.        ]
  [0.26558696 0.         0.73441304 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.53456653 0.         0.46543347]
  [0.0246541  0.57722459 0.08201791 0.         0.3161034 ]]]"
171,0.5224532308517293,"[[[0.         0.         1.         0.         0.        ]
  [0.35774693 0.         0.64225307 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.4992732  0.         0.5007268 ]
  [0.0271618  0.61153836 0.07096035 0.         0.29033949]]]"
172,0.490116578782733,"[[[0.         0.         1.         0.         0.        ]
  [0.22205934 0.         0.77794066 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.50985345 0.         0.49014655]
  [0.02557203 0.56545945 0.10135355 0.         0.30761497]]]"
173,0.5634371614978997,"[[[0.         0.         1.         0.         0.        ]
  [0.17274057 0.         0.82725943 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.59356032 0.         0.40643968]
  [0.00895903 0.52530761 0.11220115 0.         0.35353221]]]"
174,0.62020666726249,"[[[0.         0.         0.         0.         0.        ]
  [0.3858828  0.         0.6141172  0.         0.        ]
  [0.01092896 0.         0.98907104 0.         0.        ]
  [0.         0.         0.44510155 0.         0.55489845]
  [0.04126291 0.63889685 0.08462469 0.         0.23521555]]]"
175,0.6176138350165341,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.1596597  0.8403403  0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.10748805 0.89251195 0.        ]
  [0.         0.35126653 0.18249241 0.         0.46624106]]]"
176,0.6530992224506211,"[[[0.         0.         0.         0.         0.        ]
  [0.41151004 0.         0.58848996 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.4180658  0.         0.5819342 ]
  [0.04328303 0.62752805 0.08953171 0.03360484 0.20605238]]]"
177,0.7945869693448923,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.06065577 0.93934423 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.3481522  0.6518478  0.        ]
  [0.         0.36572225 0.18666473 0.         0.44761302]]]"
178,0.5120669586200732,"[[[0.         0.         1.         0.         0.        ]
  [0.52823416 0.         0.47176584 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.5400594  0.         0.4599406 ]
  [0.02272818 0.5302634  0.11404726 0.         0.33296117]]]"
179,0.6792729287693271,"[[[0.         0.         0.         0.         0.        ]
  [0.36715399 0.         0.63284601 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.46062006 0.         0.53937994]
  [0.03091319 0.62312328 0.08419892 0.         0.26176461]]]"
180,0.7091057645902226,"[[[0.         0.         1.         0.         0.        ]
  [0.00127352 0.09674322 0.90198326 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.00550954 0.         0.66485492 0.32963555 0.        ]
  [0.01406914 0.45947002 0.12504508 0.         0.40141576]]]"
181,0.5630347305389222,"[[[0.         0.         1.         0.         0.        ]
  [0.47005997 0.         0.52994003 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.57184197 0.         0.42815803]
  [0.01150976 0.52837511 0.11738999 0.         0.34272515]]]"
182,0.6498395209580838,"[[[0.         0.         0.         0.         0.        ]
  [0.38401441 0.         0.61598559 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.43948157 0.         0.56051843]
  [0.02688219 0.61186021 0.09801813 0.00267327 0.2605662 ]]]"
183,0.4972383591026901,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.79624135 0.12703677 0.07672188]
  [0.00414639 0.40625127 0.17590713 0.         0.41369521]]]"
184,0.8137624810081331,"[[[0.         0.         0.         0.         0.        ]
  [0.65569868 0.         0.34430132 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.33996688 0.         0.66003312]
  [0.03653592 0.73122945 0.04965671 0.01370959 0.16886832]]]"
185,0.6978717669139333,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.284604   0.715396   0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.09668748 0.         0.14196979 0.76134273 0.        ]
  [0.00307438 0.40566657 0.14287913 0.         0.44837992]]]"
186,0.7781242649030298,"[[[0.         0.         0.         0.         0.        ]
  [0.6822227  0.         0.3177773  0.         0.        ]
  [0.         0.0938764  0.9061236  0.         0.        ]
  [0.         0.         0.24882597 0.         0.75117403]
  [0.02073543 0.60071716 0.08251982 0.         0.29602759]]]"
187,0.8025304495486638,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.4227464  0.40615777 0.         0.17109582]
  [0.         1.         0.         0.         0.        ]
  [0.52167181 0.         0.09429906 0.38402913 0.        ]
  [0.00811472 0.42252311 0.12072535 0.         0.44863682]]]"
188,0.8123243542765216,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.29703485 0.70296515 0.         0.        ]
  [0.         1.         0.         0.         0.        ]
  [0.50339405 0.         0.49660595 0.         0.        ]
  [0.0152823  0.27283181 0.22075554 0.         0.49113035]]]"
189,0.5549887568147287,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.46825758 0.53174242 0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.21815389 0.         0.         0.78184611 0.        ]
  [0.         0.30689359 0.19272811 0.         0.5003783 ]]]"
190,0.8272788989185808,"[[[0.         0.         0.         0.         0.        ]
  [0.65557441 0.         0.34442559 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.33808605 0.         0.66191395]
  [0.0331527  0.65150088 0.06819512 0.         0.24715131]]]"
191,0.549807846992582,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.10110013 0.89889987 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.16032628 0.83967372 0.        ]
  [0.         0.38889334 0.16374285 0.         0.44736381]]]"
192,0.8334490302976137,"[[[0.         0.         0.         0.         0.        ]
  [0.64770058 0.         0.35229942 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.3327187  0.         0.6672813 ]
  [0.0457271  0.71663835 0.04573336 0.0299016  0.16199959]]]"
193,0.5468245598355528,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.10831455 0.89168545 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.         1.         0.        ]
  [0.         0.38492639 0.16522207 0.         0.44985154]]]"
194,0.7910818839932077,"[[[0.         0.         0.         0.         0.        ]
  [0.71634956 0.         0.28365044 0.         0.        ]
  [0.         0.09149271 0.90850729 0.         0.        ]
  [0.         0.         0.29271415 0.         0.70728585]
  [0.04800623 0.75282341 0.02647505 0.03161042 0.14108489]]]"
195,0.6205917240146572,"[[[0.         0.         1.         0.         0.        ]
  [0.         0.49829471 0.50170529 0.         0.        ]
  [0.         0.         1.         0.         0.        ]
  [0.         0.         0.         1.         0.        ]
  [0.         0.31668647 0.17854013 0.         0.50477341]]]"
196,0.7175614978997229,"[[[0.         0.         0.         0.         0.        ]
  [0.77877698 0.         0.22122302 0.         0.        ]
  [0.         0.27672511 0.72327489 0.         0.        ]
  [0.         0.         0.11064274 0.         0.88935726]
  [0.03136667 0.68746113 0.04568846 0.         0.23548374]]]"
197,0.7701833586558227,"[[[0.         0.         0.99677804 0.00322196 0.        ]
  [0.         0.6740508  0.3259492  0.         0.        ]
  [0.         0.         0.         0.         0.        ]
  [0.07272786 0.         0.         0.92727214 0.        ]
  [0.         0.25085937 0.21260306 0.         0.53653757]]]"
