iteration,test_acc,actions
79,0.7471698113207547,"[[[0.09891974 0.         0.         0.        ]
  [0.01037402 0.0249446  0.         0.00423354]
  [0.         0.0266937  0.         0.        ]
  [0.         0.05053342 0.02431371 0.        ]
  [0.02737447 0.00842059 0.012525   0.00367622]]]"
80,0.7471698113207547,"[[[0.10007107 0.         0.         0.        ]
  [0.01064571 0.02520499 0.         0.00434609]
  [0.         0.02703357 0.         0.        ]
  [0.         0.05101551 0.0245415  0.        ]
  [0.02765841 0.0086667  0.01261189 0.00365952]]]"
81,0.7358490566037735,"[[[0.09958582 0.         0.         0.        ]
  [0.01053119 0.02509524 0.         0.00429866]
  [0.         0.02689032 0.         0.        ]
  [0.         0.05081236 0.0244455  0.        ]
  [0.02753875 0.00856294 0.0125753  0.00366655]]]"
82,0.7396226415094339,"[[[0.10593509 0.         0.         0.        ]
  [0.01203107 0.02653182 0.         0.00491913]
  [0.         0.02876486 0.         0.        ]
  [0.         0.05346661 0.02570159 0.        ]
  [0.02910329 0.00992394 0.01305125 0.00357505]]]"
83,0.7283018867924528,"[[[0.10584927 0.         0.         0.        ]
  [0.01201078 0.02651239 0.         0.00491074]
  [0.         0.02873952 0.         0.        ]
  [0.         0.05343079 0.02568461 0.        ]
  [0.02908216 0.00990549 0.01304486 0.00357628]]]"
84,0.7660377358490567,"[[[0.10650627 0.         0.         0.        ]
  [0.01216616 0.02666111 0.         0.00497493]
  [0.         0.02893351 0.         0.        ]
  [0.         0.05370495 0.02581458 0.        ]
  [0.02924391 0.01004675 0.01309375 0.00356688]]]"
85,0.7433962264150943,"[[[0.0996701  0.         0.         0.        ]
  [0.01055108 0.0251143  0.         0.0043069 ]
  [0.         0.0269152  0.         0.        ]
  [0.         0.05084765 0.02446217 0.        ]
  [0.02755953 0.00858096 0.01258166 0.00366533]]]"
86,0.7622641509433963,"[[[0.09915057 0.         0.         0.        ]
  [0.01042848 0.0249968  0.         0.00425611]
  [0.         0.02676183 0.         0.        ]
  [0.         0.05063009 0.02435938 0.        ]
  [0.0274314  0.00846991 0.01254244 0.00367287]]]"
87,0.7509433962264151,"[[[0.10232831 0.         0.         0.        ]
  [0.01117866 0.0257156  0.         0.00456671]
  [0.         0.02769995 0.         0.        ]
  [0.         0.05195988 0.02498807 0.        ]
  [0.02821484 0.00914988 0.01278166 0.00362688]]]"
88,0.7773584905660378,"[[[0.09884162 0.         0.         0.        ]
  [0.01035559 0.02492694 0.         0.00422591]
  [0.         0.02667063 0.         0.        ]
  [0.         0.0505007  0.02429825 0.        ]
  [0.0273552  0.0084039  0.0125191  0.00367736]]]"
89,0.7471698113207547,"[[[0.09822885 0.         0.         0.        ]
  [0.01021104 0.02478837 0.         0.004166  ]
  [0.         0.02648975 0.         0.        ]
  [0.         0.050244   0.02417701 0.        ]
  [0.02720405 0.00827302 0.01247277 0.00368627]]]"
90,0.7584905660377359,"[[[0.10389588 0.         0.         0.        ]
  [0.01154901 0.0260703  0.         0.00471989]
  [0.         0.02816276 0.         0.        ]
  [0.         0.05261508 0.02529819 0.        ]
  [0.02860108 0.009486   0.01289909 0.0036043 ]]]"
91,0.769811320754717,"[[[0.09735429 0.         0.         0.        ]
  [0.01000477 0.02459062 0.         0.00408049]
  [0.         0.02623159 0.         0.        ]
  [0.         0.0498775  0.02400398 0.        ]
  [0.02698828 0.00808634 0.01240654 0.003699  ]]]"
92,0.7547169811320755,"[[[0.09740914 0.         0.         0.        ]
  [0.0100177  0.02460302 0.         0.00408586]
  [0.         0.02624779 0.         0.        ]
  [0.         0.04990049 0.02401483 0.        ]
  [0.02700181 0.00809805 0.0124107  0.0036982 ]]]"
93,0.7509433962264151,"[[[0.10318648 0.         0.         0.        ]
  [0.01138139 0.02590977 0.         0.00465058]
  [0.         0.02795332 0.         0.        ]
  [0.         0.05231863 0.02515785 0.        ]
  [0.02842631 0.00933384 0.01284599 0.00361451]]]"
94,0.7509433962264151,"[[[0.10381537 0.         0.         0.        ]
  [0.01152999 0.02605208 0.         0.00471203]
  [0.         0.02813899 0.         0.        ]
  [0.         0.05258144 0.02528227 0.        ]
  [0.02858125 0.00946873 0.01289307 0.00360546]]]"
95,0.7471698113207547,"[[[0.09750345 0.         0.         0.        ]
  [0.01003995 0.02462435 0.         0.00409508]
  [0.         0.02627563 0.         0.        ]
  [0.         0.04994003 0.02403349 0.        ]
  [0.02702508 0.00811818 0.01241784 0.00369683]]]"
