iteration,test_acc,actions
99,0.2012,"[[[0.         0.         0.05764012 0.31896214 0.62339774]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13275217 0.11240879 0.53182485 0.22301419]
  [0.1542288  0.68861921 0.06946071 0.08769127 0.        ]]]"
100,0.2012,"[[[0.         0.         0.04385971 0.31740242 0.63873788]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13767273 0.12461416 0.52998666 0.20772645]
  [0.16226782 0.67894291 0.06773057 0.0910587  0.        ]]]"
101,0.2012,"[[[0.         0.         0.04850009 0.31869163 0.63280828]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12327718 0.13415052 0.52964648 0.21292582]
  [0.16637262 0.68204712 0.06539674 0.08618352 0.        ]]]"
102,0.1988,"[[[0.         0.         0.04605907 0.31697264 0.63696828]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.14152646 0.1185875  0.53067917 0.20920688]
  [0.1591373  0.68022126 0.0686865  0.09195494 0.        ]]]"
103,0.1988,"[[[0.         0.         0.04447166 0.31633174 0.6391966 ]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13119053 0.13155054 0.53459135 0.20266759]
  [0.16745441 0.68079396 0.06296421 0.08878742 0.        ]]]"
104,0.1988,"[[[0.         0.         0.05304673 0.31804417 0.6289091 ]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12724717 0.12382082 0.53538681 0.21354521]
  [0.16196248 0.68723746 0.06423844 0.08656162 0.        ]]]"
105,0.1988,"[[[0.         0.         0.06011229 0.3191751  0.62071262]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13312825 0.10890745 0.5316466  0.2263177 ]
  [0.15193825 0.69011343 0.07047499 0.08747333 0.        ]]]"
106,0.2012,"[[[0.         0.         0.05229042 0.31688435 0.63082523]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.1398048  0.11331572 0.53439589 0.2124836 ]
  [0.15691697 0.68518234 0.06760226 0.09029843 0.        ]]]"
107,0.2012,"[[[0.         0.         0.05670033 0.32033092 0.62296875]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.1280204  0.1176833  0.52887982 0.22541647]
  [0.15596668 0.68753628 0.06998509 0.08651194 0.        ]]]"
108,0.2012,"[[[0.         0.         0.05336634 0.32004968 0.62658398]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12798601 0.12209201 0.52841269 0.22150929]
  [0.15872451 0.68512619 0.06920174 0.08694756 0.        ]]]"
109,0.1988,"[[[0.         0.         0.05035091 0.31658561 0.63306348]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.14345515 0.11234648 0.53224217 0.21195621]
  [0.1560173  0.68296067 0.0691628  0.09185923 0.        ]]]"
110,0.2012,"[[[0.         0.         0.05361722 0.32038995 0.62599283]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.1188148  0.13150243 0.5283318  0.22135097]
  [0.16348708 0.68545143 0.06677004 0.08429145 0.        ]]]"
111,0.1924,"[[[0.         0.         0.05175406 0.32041351 0.62783243]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12455341 0.12763161 0.52737339 0.2204416 ]
  [0.16157156 0.68379433 0.06849899 0.08613512 0.        ]]]"
112,0.2012,"[[[0.         0.         0.05495651 0.32021623 0.62482726]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.11766527 0.13083258 0.52966149 0.22184066]
  [0.16315662 0.68697747 0.06601342 0.08385249 0.        ]]]"
113,0.2012,"[[[0.         0.         0.05241632 0.31720334 0.63038033]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.14351842 0.1098771  0.5296505  0.21695398]
  [0.15343319 0.68340831 0.07134055 0.09181795 0.        ]]]"
114,0.2012,"[[[0.         0.         0.04251395 0.31678379 0.64070226]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.14258805 0.12156799 0.52958008 0.20626388]
  [0.16086687 0.67764851 0.06872143 0.0927632  0.        ]]]"
115,0.1988,"[[[0.         0.         0.04528199 0.31721266 0.63750535]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.14114102 0.11982715 0.52949383 0.20953801]
  [0.1594929  0.67938694 0.06914332 0.09197684 0.        ]]]"
116,0.2012,"[[[0.         0.         0.0419387  0.31678698 0.64127432]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13281008 0.13240063 0.53151494 0.20327435]
  [0.16724235 0.67817753 0.06487235 0.08970777 0.        ]]]"
117,0.2012,"[[[0.         0.         0.0602297  0.32084173 0.61892858]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12933088 0.11183896 0.52801047 0.23081969]
  [0.15208399 0.68948634 0.07201507 0.0864146  0.        ]]]"
118,0.1924,"[[[0.         0.         0.05286115 0.31582338 0.63131547]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.15092601 0.10373884 0.52835609 0.21697907]
  [0.14996474 0.68228044 0.07345721 0.09429761 0.        ]]]"
119,0.1924,"[[[0.         0.         0.05444221 0.32067674 0.62488105]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12186783 0.12681955 0.52814808 0.22316453]
  [0.16081713 0.68603318 0.06811917 0.08503052 0.        ]]]"
120,0.2076,"[[[0.         0.         0.05238593 0.31725813 0.63035594]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.14215105 0.11103588 0.5306299  0.21618317]
  [0.15438135 0.68382686 0.07048279 0.091309   0.        ]]]"
121,0.2012,"[[[0.         0.         0.05642359 0.32026469 0.62331172]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13099734 0.1154047  0.5277045  0.22589345]
  [0.15457843 0.68669322 0.07129225 0.08743609 0.        ]]]"
122,0.2012,"[[[0.         0.         0.0556935  0.32127105 0.62303546]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12908181 0.11791081 0.52553397 0.22747341]
  [0.15533805 0.68569918 0.07205466 0.08690811 0.        ]]]"
123,0.2012,"[[[0.         0.         0.04466219 0.31780286 0.63753495]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13925059 0.1221276  0.52821597 0.21040584]
  [0.16029328 0.67877104 0.06942956 0.09150613 0.        ]]]"
124,0.2012,"[[[0.         0.         0.05294141 0.31993518 0.62712341]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13170931 0.11917282 0.52725649 0.22186138]
  [0.15702656 0.68420125 0.07066208 0.08811011 0.        ]]]"
125,0.2012,"[[[0.         0.         0.04135305 0.31682855 0.64181841]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.1402761  0.1250806  0.52994845 0.20469485]
  [0.16296598 0.67720049 0.06768898 0.09214455 0.        ]]]"
126,0.1988,"[[[0.         0.         0.04409374 0.31783154 0.63807473]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13904276 0.1229541  0.52803502 0.20996812]
  [0.16074676 0.67838111 0.06936038 0.09151174 0.        ]]]"
127,0.1988,"[[[0.         0.         0.04741069 0.31756933 0.63501998]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13921728 0.1191981  0.52981023 0.21177439]
  [0.15896479 0.68088095 0.06907969 0.09107456 0.        ]]]"
128,0.1924,"[[[0.         0.         0.05040252 0.31953391 0.63006358]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12112993 0.13372672 0.52854082 0.21660254]
  [0.16544848 0.68305484 0.06616877 0.08532791 0.        ]]]"
129,0.2076,"[[[0.         0.         0.05747236 0.32178364 0.620744  ]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12079217 0.12337958 0.52706601 0.22876224]
  [0.15805295 0.68798226 0.06966484 0.08429995 0.        ]]]"
130,0.1924,"[[[0.         0.         0.05682583 0.32173494 0.62143923]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.1250731  0.12009363 0.52600494 0.22882833]
  [0.15631401 0.68691372 0.07120817 0.08556411 0.        ]]]"
131,0.1988,"[[[0.         0.         0.0545513  0.3208629  0.62458579]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12483608 0.12355017 0.52733916 0.22427459]
  [0.15891821 0.68574149 0.06949951 0.08584079 0.        ]]]"
132,0.1988,"[[[0.         0.         0.05012578 0.3180599  0.63181432]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.1332437  0.12150172 0.53179534 0.21345923]
  [0.16022643 0.68370497 0.06722709 0.08884151 0.        ]]]"
133,0.1988,"[[[0.         0.         0.04468896 0.31674145 0.63856959]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13010458 0.13214175 0.53347351 0.20428017]
  [0.16727973 0.6806547  0.06354262 0.08852296 0.        ]]]"
134,0.1988,"[[[0.         0.         0.05159666 0.31802793 0.63037541]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13133897 0.12165125 0.53313293 0.21387684]
  [0.16049723 0.6851896  0.06630048 0.0880127  0.        ]]]"
135,0.1988,"[[[0.         0.         0.04770248 0.31747275 0.63482477]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12706817 0.13134899 0.53309335 0.20848948]
  [0.16615215 0.68265993 0.06388406 0.08730386 0.        ]]]"
136,0.1988,"[[[0.         0.         0.0466648  0.31704807 0.63628714]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13174747 0.12782364 0.53356999 0.20685891]
  [0.16476123 0.68197546 0.06453265 0.08873066 0.        ]]]"
137,0.1988,"[[[0.         0.         0.04923642 0.3179937  0.63276988]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.126307   0.12998597 0.53236812 0.21133892]
  [0.16489409 0.68352379 0.06466298 0.08691914 0.        ]]]"
138,0.2012,"[[[0.         0.         0.04919226 0.31779157 0.63301617]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13319569 0.12281524 0.53225637 0.2117327 ]
  [0.16125003 0.68322062 0.06661408 0.08891527 0.        ]]]"
139,0.1988,"[[[0.         0.         0.05265948 0.31998121 0.62735931]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.1224705  0.12886078 0.5288911  0.21977762]
  [0.16248035 0.68493647 0.06714148 0.0854417  0.        ]]]"
140,0.2012,"[[[0.         0.         0.05108306 0.31974946 0.62916748]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12138164 0.13239453 0.52847067 0.21775315]
  [0.16457335 0.68357082 0.0665408  0.08531502 0.        ]]]"
141,0.2012,"[[[0.         0.         0.05436028 0.32068217 0.62495755]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12478955 0.12390314 0.52770735 0.22359996]
  [0.15923906 0.68572783 0.06917103 0.08586208 0.        ]]]"
142,0.1988,"[[[0.         0.         0.05424258 0.32094899 0.62480842]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12299087 0.12584645 0.52726369 0.22389898]
  [0.1601209  0.68556956 0.06895949 0.08535005 0.        ]]]"
143,0.1924,"[[[0.         0.         0.0443825  0.31697237 0.63864513]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13627702 0.12575569 0.53183391 0.20613338]
  [0.16350554 0.67980078 0.06624908 0.0904446  0.        ]]]"
144,0.2076,"[[[0.         0.         0.0490028  0.31869059 0.63230661]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.1267592  0.12950347 0.53013502 0.2136023 ]
  [0.16397517 0.68263328 0.06627421 0.08711734 0.        ]]]"
145,0.1924,"[[[0.         0.         0.05095194 0.31752447 0.63152359]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.1416292  0.11306239 0.52951015 0.21579825]
  [0.15520874 0.68269391 0.07069407 0.09140327 0.        ]]]"
146,0.1988,"[[[0.         0.         0.04382324 0.31749604 0.63868071]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13615943 0.12627348 0.52988689 0.2076802 ]
  [0.16316903 0.67887404 0.06739428 0.09056265 0.        ]]]"
147,0.1988,"[[[0.         0.         0.04863544 0.31948404 0.63188053]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12363723 0.13324635 0.52782568 0.21529074]
  [0.16534956 0.68156966 0.06684793 0.08623286 0.        ]]]"
148,0.1924,"[[[0.         0.         0.04358179 0.31717117 0.63924704]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12996741 0.13344058 0.53124987 0.20534214]
  [0.16741793 0.67918056 0.06471852 0.08868298 0.        ]]]"
149,0.1988,"[[[0.         0.         0.05118184 0.31972482 0.62909334]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12698852 0.12609035 0.52841124 0.21850989]
  [0.16124441 0.68361735 0.06822335 0.08691489 0.        ]]]"
150,0.1924,"[[[0.         0.         0.04471853 0.31766336 0.63761811]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13675675 0.12459136 0.52953804 0.20911385]
  [0.16203935 0.67930375 0.06800566 0.09065124 0.        ]]]"
151,0.2012,"[[[0.         0.         0.04132255 0.31755787 0.64111958]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13417104 0.13119931 0.52900911 0.20562055]
  [0.16584565 0.67704974 0.06684291 0.0902617  0.        ]]]"
152,0.2012,"[[[0.         0.         0.04761734 0.31723712 0.63514553]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.14461834 0.11419059 0.52773416 0.21345692]
  [0.15566401 0.67991757 0.07150844 0.09290999 0.        ]]]"
153,0.2012,"[[[0.         0.         0.0379824  0.31701371 0.64500389]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.14375176 0.12497661 0.52729753 0.2039741 ]
  [0.16237016 0.67434893 0.06947024 0.09381067 0.        ]]]"
154,0.1924,"[[[0.         0.         0.03972236 0.31700227 0.64327536]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13976848 0.12721769 0.52903925 0.20397459]
  [0.16392929 0.67602896 0.06780578 0.09223597 0.        ]]]"
155,0.1924,"[[[0.         0.         0.03603283 0.31555484 0.64841233]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13745618 0.13456582 0.53208215 0.19589586]
  [0.16949716 0.67454963 0.06418815 0.09176505 0.        ]]]"
156,0.2012,"[[[0.         0.         0.04165157 0.31603126 0.64231717]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13452064 0.13136138 0.53371972 0.20039826]
  [0.16755557 0.67860992 0.06369474 0.09013978 0.        ]]]"
157,0.1924,"[[[0.         0.         0.04710219 0.3162471  0.63665071]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.14566631 0.11402359 0.53113127 0.20917883]
  [0.15698206 0.68050048 0.0694472  0.09307026 0.        ]]]"
158,0.2076,"[[[0.         0.         0.03509806 0.31456171 0.65034024]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.1297379  0.14565068 0.53214863 0.19246279]
  [0.17580256 0.67325446 0.0614346  0.08950837 0.        ]]]"
159,0.1988,"[[[0.         0.         0.05430653 0.32009353 0.62559993]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12298342 0.12594562 0.52956437 0.22150659]
  [0.16079639 0.68638889 0.06742592 0.0853888  0.        ]]]"
160,0.1988,"[[[0.         0.         0.05304971 0.32020422 0.62674607]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.11695439 0.13464671 0.52811528 0.22028362]
  [0.16524059 0.68482869 0.06608636 0.08384436 0.        ]]]"
161,0.1988,"[[[0.         0.         0.04808109 0.31890424 0.63301466]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12425511 0.13348411 0.5289538  0.21330699]
  [0.16590474 0.68153957 0.06605499 0.0865007  0.        ]]]"
162,0.1924,"[[[0.         0.         0.04220308 0.31551753 0.64227939]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12514934 0.1421166  0.53357584 0.19915823]
  [0.17318127 0.67848494 0.0609488  0.087385   0.        ]]]"
163,0.1988,"[[[0.         0.         0.04596365 0.31736044 0.63667591]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13381801 0.1262943  0.53177895 0.20810875]
  [0.16347465 0.68090069 0.06610997 0.08951469 0.        ]]]"
164,0.1988,"[[[0.         0.         0.04854605 0.31650145 0.6349525 ]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.11335047 0.14871684 0.53039071 0.20754198]
  [0.17487452 0.68075981 0.06092939 0.08343628 0.        ]]]"
165,0.1988,"[[[0.         0.         0.0437726  0.31581362 0.64041378]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12161316 0.1444337  0.53247919 0.20147395]
  [0.17385406 0.67892453 0.06097991 0.0862415  0.        ]]]"
166,0.2012,"[[[0.         0.         0.04356067 0.31586781 0.64057152]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12201007 0.14416284 0.53232511 0.20150198]
  [0.17370831 0.67875045 0.0611726  0.08636864 0.        ]]]"
167,0.1924,"[[[0.         0.         0.03921412 0.3155465  0.64523938]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12714717 0.14328863 0.53179613 0.19776808]
  [0.17374742 0.67590034 0.06203229 0.08831995 0.        ]]]"
168,0.1924,"[[[0.         0.         0.03721826 0.31498026 0.64780148]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12708051 0.14626827 0.53150891 0.19514231]
  [0.17567204 0.67423832 0.06158676 0.08850287 0.        ]]]"
169,0.1924,"[[[0.         0.         0.03901497 0.31580943 0.64517559]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12873163 0.14132597 0.53160909 0.19833332]
  [0.17260681 0.67590462 0.06267566 0.08881291 0.        ]]]"
170,0.1988,"[[[0.         0.         0.03809559 0.31433428 0.64757012]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12390466 0.15009035 0.53165136 0.19435362]
  [0.17787371 0.67422077 0.06044569 0.08745983 0.        ]]]"
171,0.2012,"[[[0.         0.         0.04339957 0.31682838 0.63977205]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12195715 0.14379493 0.52994444 0.20430348]
  [0.17280393 0.67790703 0.06292309 0.08636595 0.        ]]]"
172,0.1924,"[[[0.         0.         0.03715523 0.31634368 0.64650109]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.13078663 0.14056251 0.52980295 0.19884792]
  [0.17180916 0.67432827 0.0641902  0.08967237 0.        ]]]"
173,0.2012,"[[[0.         0.         0.04189484 0.31470315 0.64340202]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.11675694 0.15541605 0.52888899 0.19893802]
  [0.17988309 0.67446395 0.06073676 0.0849162  0.        ]]]"
174,0.1988,"[[[0.         0.         0.04030629 0.31585275 0.64384096]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12294998 0.14729458 0.52995346 0.19980198]
  [0.17535831 0.67547667 0.06220307 0.08696196 0.        ]]]"
175,0.1924,"[[[0.         0.         0.03686897 0.31510812 0.64802291]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12851718 0.14469525 0.53165946 0.19512811]
  [0.17485051 0.67427277 0.06190575 0.08897097 0.        ]]]"
176,0.1924,"[[[0.         0.         0.03667928 0.31490421 0.64841651]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12694947 0.14716698 0.53117551 0.19470804]
  [0.17617073 0.67369075 0.06162215 0.08851637 0.        ]]]"
177,0.1988,"[[[0.         0.         0.03661154 0.31487541 0.64851305]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12639191 0.14802828 0.53088547 0.19469434]
  [0.17660023 0.67343678 0.06160944 0.08835355 0.        ]]]"
178,0.1924,"[[[0.         0.         0.03737403 0.31524818 0.64737779]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.1261953  0.14703887 0.53063834 0.19612749]
  [0.17582753 0.67396262 0.06198427 0.08822558 0.        ]]]"
179,0.1924,"[[[0.         0.         0.03555067 0.3148368  0.64961253]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12731455 0.14809563 0.53066706 0.19392275]
  [0.17670989 0.67274128 0.06181306 0.08873577 0.        ]]]"
180,0.2076,"[[[0.         0.         0.03703952 0.31601589 0.64694458]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12997651 0.14195602 0.53023638 0.19783109]
  [0.17279507 0.67423332 0.06355726 0.08941435 0.        ]]]"
181,0.2012,"[[[0.         0.         0.03916998 0.31646496 0.64436506]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12608912 0.14406689 0.52932356 0.20052043]
  [0.17343156 0.67502258 0.06353404 0.08801182 0.        ]]]"
182,0.1924,"[[[0.         0.         0.04154726 0.3168833  0.64156943]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12006845 0.14909359 0.527317   0.20352096]
  [0.17557303 0.67504815 0.06349948 0.08587934 0.        ]]]"
183,0.2076,"[[[0.         0.         0.035365   0.31507589 0.6495591 ]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12730993 0.14813361 0.53006404 0.19449243]
  [0.17657119 0.67244456 0.06223463 0.08874962 0.        ]]]"
184,0.1988,"[[[0.         0.         0.03550481 0.31573619 0.648759  ]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12834175 0.14607264 0.52933562 0.19624999]
  [0.17510042 0.67260032 0.06324176 0.0890575  0.        ]]]"
185,0.1988,"[[[0.         0.         0.03608629 0.31507008 0.64884364]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12589615 0.14919471 0.52986923 0.19503992]
  [0.17705636 0.67263833 0.06205995 0.08824536 0.        ]]]"
186,0.1988,"[[[0.         0.         0.03941888 0.31621877 0.64436236]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12449016 0.14605839 0.52933756 0.20011389]
  [0.17456217 0.6749271  0.06300507 0.08750567 0.        ]]]"
187,0.1988,"[[[0.         0.         0.03734856 0.3160246  0.64662684]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12797288 0.14410801 0.52982188 0.19809723]
  [0.17383722 0.6740931  0.06328897 0.08878071 0.        ]]]"
188,0.1988,"[[[0.         0.         0.03956551 0.31560892 0.64482558]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12176388 0.15017424 0.52913668 0.19892521]
  [0.17697933 0.6742795  0.06208886 0.08665231 0.        ]]]"
189,0.1988,"[[[0.         0.         0.03960733 0.31624273 0.64414995]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12435289 0.14595848 0.52942572 0.20026291]
  [0.17449827 0.67508988 0.06296115 0.08745071 0.        ]]]"
190,0.1924,"[[[0.         0.         0.03881467 0.31639234 0.64479299]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12588192 0.14480629 0.52922896 0.20008283]
  [0.173878   0.67469708 0.0634377  0.08798722 0.        ]]]"
191,0.2012,"[[[0.         0.         0.03624131 0.31625874 0.64749994]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12842843 0.14472114 0.52876692 0.19808352]
  [0.17404601 0.67302294 0.06392363 0.08900742 0.        ]]]"
192,0.1924,"[[[0.         0.         0.03354447 0.31508616 0.65136937]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12644162 0.15156804 0.52834702 0.19364332]
  [0.17837952 0.67031403 0.06271102 0.08859544 0.        ]]]"
193,0.1924,"[[[0.         0.         0.03469874 0.31560205 0.64969921]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12641126 0.14979067 0.52822336 0.19557471]
  [0.17711758 0.67123561 0.06315502 0.08849179 0.        ]]]"
194,0.2012,"[[[0.         0.         0.03833222 0.31558892 0.64607886]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12144025 0.15241872 0.52787296 0.19826807]
  [0.17822584 0.67268285 0.06249809 0.08659323 0.        ]]]"
195,0.1924,"[[[0.         0.         0.04139777 0.31764219 0.64096003]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.1205681  0.14808691 0.52617713 0.20516786]
  [0.17469849 0.67475672 0.06456451 0.08598029 0.        ]]]"
196,0.1988,"[[[0.         0.         0.03289878 0.31526298 0.65183824]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12719326 0.15113707 0.5280561  0.19361357]
  [0.17810375 0.66994961 0.06306369 0.08888294 0.        ]]]"
197,0.1988,"[[[0.         0.         0.03489927 0.31567074 0.64942999]
  [0.         1.         0.         0.         0.        ]
  [1.         0.         0.         0.         0.        ]
  [0.         0.12790552 0.14743429 0.52890428 0.19575592]
  [0.17586219 0.67192855 0.06324258 0.08896668 0.        ]]]"
