iteration,test_acc,actions
83,0.7763139725484823,"[[[0.00919955 0.05765818 0.0553657  0.02684704]
  [0.         0.00485051 0.01124732 0.        ]
  [0.0778232  0.         0.         0.04361304]
  [0.00659208 0.02131703 0.04335748 0.        ]
  [0.03152007 0.         0.         0.        ]]]"
84,0.7832062689207813,"[[[0.00961935 0.05500191 0.05483503 0.02437082]
  [0.         0.00513029 0.00922975 0.        ]
  [0.0772163  0.         0.         0.04168125]
  [0.00839649 0.02041841 0.04261592 0.        ]
  [0.02886425 0.         0.         0.        ]]]"
85,0.7897330282620652,"[[[0.00898309 0.05595    0.05337514 0.02573796]
  [0.         0.00554939 0.01112359 0.        ]
  [0.07528155 0.         0.         0.04015724]
  [0.00623668 0.01924923 0.04217781 0.        ]
  [0.02991526 0.         0.         0.        ]]]"
86,0.768744506823761,"[[[0.00832423 0.05761912 0.05494009 0.0249592 ]
  [0.         0.0049929  0.00978479 0.        ]
  [0.07842519 0.         0.         0.04022514]
  [0.00903562 0.02022835 0.04301266 0.        ]
  [0.02863349 0.         0.         0.        ]]]"
87,0.7299390638789587,"[[[0.00684998 0.05418063 0.05706098 0.02118396]
  [0.         0.00365222 0.00452953 0.        ]
  [0.08343062 0.         0.         0.04575811]
  [0.0120994  0.02507763 0.04291365 0.        ]
  [0.02674804 0.         0.         0.        ]]]"
88,0.7718363974587743,"[[[0.         0.08936919 0.06743491 0.02817087]
  [0.         0.0040692  0.00928548 0.        ]
  [0.11183576 0.         0.         0.03682243]
  [0.01908344 0.02628312 0.05161996 0.        ]
  [0.02660896 0.         0.         0.        ]]]"
89,0.7692202576739607,"[[[0.0080348  0.0673965  0.05948887 0.027987  ]
  [0.         0.00606882 0.01256703 0.        ]
  [0.08598967 0.         0.         0.03875395]
  [0.00982112 0.01894695 0.0464751  0.        ]
  [0.03014034 0.         0.         0.        ]]]"
90,0.7716323635986138,"[[[0.01162297 0.05966814 0.05814555 0.02673397]
  [0.         0.00674935 0.01182544 0.        ]
  [0.08100163 0.         0.         0.0421421 ]
  [0.00660557 0.01872805 0.04486461 0.        ]
  [0.03126118 0.         0.         0.        ]]]"
91,0.733974522111182,"[[[0.00382016 0.06198304 0.05905292 0.02205993]
  [0.         0.00474905 0.00579099 0.        ]
  [0.08970337 0.         0.         0.04149701]
  [0.01303694 0.0234969  0.04461463 0.        ]
  [0.02591522 0.         0.         0.        ]]]"
92,0.7977870811110475,"[[[0.0256337  0.06997684 0.07006036 0.03440187]
  [0.         0.00494549 0.01658491 0.        ]
  [0.08576003 0.         0.         0.04855309]
  [0.01524443 0.01827538 0.05355094 0.        ]
  [0.0363091  0.         0.         0.        ]]]"
93,0.7651273594932675,"[[[0.01098778 0.0531727  0.05261765 0.02485095]
  [0.         0.00586071 0.01072086 0.        ]
  [0.07253785 0.         0.         0.03904658]
  [0.00665921 0.01787123 0.04159586 0.        ]
  [0.02896576 0.         0.         0.        ]]]"
94,0.7729274725979922,"[[[0.00464161 0.06233867 0.05585125 0.02605884]
  [0.         0.00431847 0.01013323 0.        ]
  [0.08275414 0.         0.         0.04093315]
  [0.00925701 0.02226468 0.04383398 0.        ]
  [0.02937073 0.         0.         0.        ]]]"
95,0.7876737477183332,"[[[0.00459265 0.05920844 0.05347177 0.02652433]
  [0.         0.0046179  0.01105856 0.        ]
  [0.07885286 0.         0.         0.04201779]
  [0.00556497 0.02219291 0.04233553 0.        ]
  [0.03096434 0.         0.         0.        ]]]"
96,0.7849336969519489,"[[[0.01769564 0.05626794 0.05678619 0.02755001]
  [0.         0.00888228 0.0145118  0.        ]
  [0.07395396 0.         0.         0.03823786]
  [0.0044067  0.01300483 0.0443931  0.        ]
  [0.03158536 0.         0.         0.        ]]]"
97,0.7933012140709279,"[[[0.01259845 0.0509254  0.05413938 0.0231966 ]
  [0.         0.00638706 0.00902701 0.        ]
  [0.07408548 0.         0.         0.04071351]
  [0.00721971 0.01812506 0.04183039 0.        ]
  [0.02828079 0.         0.         0.        ]]]"
98,0.7959782764338018,"[[[0.01043073 0.05073378 0.05176977 0.02276908]
  [0.         0.00612912 0.0090226  0.        ]
  [0.07217992 0.         0.         0.03801682]
  [0.00716099 0.01762267 0.04064605 0.        ]
  [0.02714896 0.         0.         0.        ]]]"
99,0.7947828172077323,"[[[0.0102608  0.05606651 0.05415936 0.02433829]
  [0.         0.00626712 0.01028728 0.        ]
  [0.07604863 0.         0.         0.03716001]
  [0.00849012 0.01722999 0.04255181 0.        ]
  [0.02763602 0.         0.         0.        ]]]"
100,0.7975664195958181,"[[[0.01223078 0.05161088 0.05283303 0.02380336]
  [0.         0.00661735 0.01014891 0.        ]
  [0.07227481 0.         0.         0.03832355]
  [0.00666457 0.01674327 0.04143506 0.        ]
  [0.02815398 0.         0.         0.        ]]]"
101,0.7995991350619074,"[[[0.00832372 0.05300931 0.05207495 0.02323145]
  [0.         0.00526956 0.00885504 0.        ]
  [0.07417024 0.         0.         0.03861726]
  [0.00804984 0.01922308 0.04100356 0.        ]
  [0.02727389 0.         0.         0.        ]]]"
102,0.764924758584648,"[[[0.00992562 0.05651474 0.05515683 0.02356493]
  [0.         0.00641443 0.00939983 0.        ]
  [0.07819916 0.         0.         0.03736356]
  [0.00931726 0.0175731  0.04291055 0.        ]
  [0.02697247 0.         0.         0.        ]]]"
103,0.764324125825334,"[[[0.01337429 0.06398652 0.06108251 0.02588956]
  [0.         0.0082128  0.01173975 0.        ]
  [0.08506791 0.         0.         0.0365376 ]
  [0.01067605 0.0150229  0.04685322 0.        ]
  [0.0282007  0.         0.         0.        ]]]"
104,0.7853193958351271,"[[[0.02318354 0.05736924 0.05988816 0.0277464 ]
  [0.         0.01188699 0.01614041 0.        ]
  [0.07525838 0.         0.         0.03528222]
  [0.00388011 0.00786296 0.04617616 0.        ]
  [0.03140221 0.         0.         0.        ]]]"
