iteration,test_acc,actions
71,0.39046836483155306,"[[[0.         0.         0.         0.02009189 0.07011317 0.
   0.         0.06443956 0.         0.02949681]
  [0.         0.         0.00106226 0.         0.         0.
   0.         0.15503658 0.07586253 0.04928208]
  [0.07455432 0.         0.1494983  0.14315245 0.04198023 0.03966063
   0.01055082 0.0461954  0.09891162 0.        ]
  [0.         0.07750187 0.         0.         0.         0.
   0.         0.05643922 0.10968548 0.02401735]
  [0.         0.09418154 0.01742171 0.         0.         0.0848118
   0.05283667 0.         0.         0.        ]
  [0.04256502 0.         0.         0.06589409 0.         0.
   0.         0.         0.11038204 0.        ]
  [0.         0.02321864 0.         0.         0.06162104 0.07724144
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01667242 0.         0.07036749
   0.10917822 0.1154721  0.         0.00918463]
  [0.         0.         0.09247007 0.0490613  0.02378515 0.
   0.03548271 0.         0.07569356 0.06961721]
  [0.10670421 0.03317411 0.11347583 0.         0.         0.
   0.         0.15049818 0.         0.10409673]]]"
72,0.3847165160230074,"[[[0.         0.         0.         0.02082361 0.07263236 0.
   0.         0.06529409 0.         0.0290069 ]
  [0.         0.         0.         0.         0.         0.
   0.         0.15963192 0.08176656 0.05213599]
  [0.07796834 0.         0.15428948 0.14854473 0.04242061 0.04258884
   0.01137087 0.04986316 0.10574047 0.        ]
  [0.         0.08290605 0.         0.         0.         0.
   0.         0.05640836 0.1162233  0.02642274]
  [0.         0.09716888 0.01938753 0.         0.         0.08880034
   0.05400667 0.         0.         0.        ]
  [0.04690996 0.         0.         0.06931628 0.         0.
   0.         0.         0.11987757 0.        ]
  [0.         0.02464898 0.         0.         0.06273585 0.08131315
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01695858 0.         0.07418611
   0.11092408 0.12172851 0.         0.0080408 ]
  [0.         0.         0.09933846 0.04979721 0.02566077 0.
   0.03852224 0.         0.07990824 0.07256709]
  [0.11258591 0.03465662 0.12005928 0.         0.         0.
   0.         0.15702234 0.         0.1123755 ]]]"
73,0.41035332785538203,"[[[0.         0.         0.         0.01956351 0.07078031 0.
   0.         0.06500456 0.         0.03054445]
  [0.         0.         0.00123316 0.         0.         0.
   0.         0.16007432 0.07899602 0.04996636]
  [0.07686435 0.         0.15442261 0.14710301 0.04211744 0.04127875
   0.01046332 0.04886129 0.10328471 0.        ]
  [0.         0.08264355 0.         0.         0.         0.
   0.         0.05800539 0.11546111 0.02555163]
  [0.         0.09671868 0.0183502  0.         0.         0.08589236
   0.05444391 0.         0.         0.        ]
  [0.04447649 0.         0.         0.06750593 0.         0.
   0.         0.         0.11599127 0.        ]
  [0.         0.02427593 0.         0.         0.0625516  0.07971374
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01644904 0.         0.07138022
   0.11208397 0.11897691 0.         0.00891111]
  [0.         0.         0.0961357  0.05183676 0.02496853 0.
   0.03725289 0.         0.07730648 0.071009  ]
  [0.11012175 0.03602672 0.11664161 0.         0.         0.
   0.         0.15500087 0.         0.10940686]]]"
74,0.41418789372774584,"[[[0.         0.         0.         0.01878007 0.07098349 0.
   0.         0.06469083 0.         0.02825011]
  [0.         0.         0.00120889 0.         0.         0.
   0.         0.15811603 0.07993329 0.04927319]
  [0.07630205 0.         0.15329947 0.14678454 0.04293857 0.04223551
   0.01082959 0.04871022 0.10378175 0.        ]
  [0.         0.08242717 0.         0.         0.         0.
   0.         0.05656287 0.1148265  0.02560277]
  [0.         0.09546449 0.01841818 0.         0.         0.08556101
   0.0547763  0.         0.         0.        ]
  [0.04484937 0.         0.         0.06761637 0.         0.
   0.         0.         0.11686282 0.        ]
  [0.         0.024263   0.         0.         0.06343324 0.07972821
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01660168 0.         0.07225717
   0.11085565 0.11914489 0.         0.00905591]
  [0.         0.         0.09565492 0.05113706 0.02393701 0.
   0.03733853 0.         0.07835348 0.07119502]
  [0.10972    0.03592578 0.116339   0.         0.         0.
   0.         0.1542062  0.         0.10970889]]]"
75,0.39789098877019996,"[[[0.         0.         0.         0.02213554 0.07450395 0.
   0.         0.0666921  0.         0.02854629]
  [0.         0.         0.         0.         0.         0.
   0.         0.15870969 0.07801918 0.05153361]
  [0.07614227 0.         0.15056303 0.14744428 0.04443614 0.04133289
   0.01166274 0.04499129 0.10272296 0.        ]
  [0.         0.0777091  0.         0.         0.         0.
   0.         0.05670302 0.11087743 0.02393592]
  [0.         0.09582853 0.01836282 0.         0.         0.08796047
   0.05537028 0.         0.         0.        ]
  [0.04399639 0.         0.         0.06759603 0.         0.
   0.         0.         0.11197145 0.        ]
  [0.         0.02338752 0.         0.         0.06475516 0.07915083
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01877091 0.         0.07227275
   0.11121362 0.11761164 0.         0.00887823]
  [0.         0.         0.09427913 0.04910075 0.02501958 0.
   0.03805245 0.         0.08123475 0.07234454]
  [0.1082549  0.03149936 0.11731596 0.         0.         0.
   0.         0.15519008 0.         0.1068043 ]]]"
76,0.39145439605587506,"[[[0.         0.         0.         0.02153162 0.07161183 0.
   0.         0.06508513 0.         0.03177253]
  [0.         0.         0.         0.         0.         0.
   0.         0.16159663 0.07812266 0.05195265]
  [0.07820866 0.         0.15308499 0.1464477  0.0408328  0.03872143
   0.01061533 0.04751531 0.10324416 0.        ]
  [0.         0.0809625  0.         0.         0.         0.
   0.         0.0596981  0.11532845 0.02570528]
  [0.         0.09757695 0.01744283 0.         0.         0.08641225
   0.05484303 0.         0.         0.        ]
  [0.04383086 0.         0.         0.06846048 0.         0.
   0.         0.         0.11478185 0.        ]
  [0.         0.02481133 0.         0.         0.06118066 0.08062797
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01656567 0.         0.06899994
   0.11144632 0.11937366 0.         0.00793477]
  [0.         0.         0.09654663 0.05083822 0.02733343 0.
   0.03814631 0.         0.07693551 0.07131042]
  [0.10817318 0.03387666 0.11769405 0.         0.         0.
   0.         0.15536314 0.         0.11000139]]]"
77,0.40199945220487543,"[[[0.         0.         0.         0.01960105 0.07050428 0.
   0.         0.06564118 0.         0.02929509]
  [0.         0.         0.00176452 0.         0.         0.
   0.         0.15753026 0.07642061 0.04956221]
  [0.07416871 0.         0.15184869 0.1456739  0.04222951 0.04161354
   0.01052678 0.04717163 0.10032871 0.        ]
  [0.         0.07980112 0.         0.         0.         0.
   0.         0.05658828 0.1111943  0.02445783]
  [0.         0.09513582 0.01740651 0.         0.         0.08435919
   0.05465838 0.         0.         0.        ]
  [0.04364309 0.         0.         0.06678979 0.         0.
   0.         0.         0.11275309 0.        ]
  [0.         0.02394029 0.         0.         0.06244925 0.07804177
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01616251 0.         0.07123903
   0.11025769 0.11751962 0.         0.00961227]
  [0.         0.         0.09521128 0.05057739 0.02360159 0.
   0.03707411 0.         0.07786697 0.0698999 ]
  [0.10890011 0.03461979 0.11505668 0.         0.         0.
   0.         0.15216008 0.         0.10790132]]]"
78,0.3931251711859764,"[[[0.         0.         0.         0.01972023 0.06766962 0.
   0.         0.06343722 0.         0.03073091]
  [0.         0.         0.00153429 0.         0.         0.
   0.         0.15370895 0.07507692 0.04923874]
  [0.07351483 0.         0.14884874 0.14027296 0.04017032 0.03804027
   0.00962723 0.04758326 0.09650921 0.        ]
  [0.         0.07762997 0.         0.         0.         0.
   0.         0.05630974 0.10937778 0.02519695]
  [0.         0.09408268 0.01646331 0.         0.         0.0835069
   0.05163157 0.         0.         0.        ]
  [0.04199751 0.         0.         0.06584655 0.         0.
   0.         0.         0.11033374 0.        ]
  [0.         0.02377008 0.         0.         0.05954926 0.0770214
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01563552 0.         0.06919796
   0.10741583 0.11582305 0.         0.00878027]
  [0.         0.         0.09389302 0.04812649 0.02387801 0.
   0.03468029 0.         0.07302385 0.0681007 ]
  [0.10633741 0.03342036 0.11308646 0.         0.         0.
   0.         0.14808723 0.         0.10423456]]]"
79,0.3953711311969324,"[[[0.         0.         0.         0.01956196 0.07108201 0.
   0.         0.06477068 0.         0.0297606 ]
  [0.         0.         0.00119763 0.         0.         0.
   0.         0.15975131 0.07871614 0.04995208]
  [0.07789536 0.         0.1540758  0.14761721 0.04162974 0.0412201
   0.01100994 0.04798264 0.10405769 0.        ]
  [0.         0.08189117 0.         0.         0.         0.
   0.         0.05840772 0.11528431 0.02475501]
  [0.         0.09623284 0.01841183 0.         0.         0.08583021
   0.05436722 0.         0.         0.        ]
  [0.04457261 0.         0.         0.06766184 0.         0.
   0.         0.         0.11597437 0.        ]
  [0.         0.02416779 0.         0.         0.06181117 0.0796944
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01591746 0.         0.07089078
   0.11183225 0.11856686 0.         0.00902622]
  [0.         0.         0.09487916 0.05209112 0.0252653  0.
   0.03730235 0.         0.07694618 0.07128635]
  [0.10940216 0.03587985 0.11590765 0.         0.         0.
   0.         0.15505767 0.         0.1092338 ]]]"
80,0.40742262393864703,"[[[0.         0.         0.         0.02004174 0.07006603 0.
   0.         0.06514868 0.         0.03117794]
  [0.         0.         0.00159945 0.         0.         0.
   0.         0.15890548 0.07747338 0.05092705]
  [0.07581774 0.         0.15320423 0.14546689 0.04070671 0.03999172
   0.00999285 0.04914819 0.10091578 0.        ]
  [0.         0.08105074 0.         0.         0.         0.
   0.         0.05811659 0.11382666 0.0256817 ]
  [0.         0.09678078 0.01744154 0.         0.         0.08554178
   0.05361791 0.         0.         0.        ]
  [0.04394732 0.         0.         0.06805056 0.         0.
   0.         0.         0.11482675 0.        ]
  [0.         0.02457132 0.         0.         0.06080938 0.07963924
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01548592 0.         0.07096434
   0.11050817 0.11925501 0.         0.00876007]
  [0.         0.         0.09700105 0.0499551  0.02514215 0.
   0.03712576 0.         0.07580762 0.07001615]
  [0.10955939 0.03502861 0.11645955 0.         0.         0.
   0.         0.15286857 0.         0.10947078]]]"
81,0.4031224322103533,"[[[0.         0.         0.         0.02196829 0.07356162 0.
   0.         0.06690163 0.         0.03179772]
  [0.         0.         0.00065882 0.         0.         0.
   0.         0.16167603 0.07946892 0.05330423]
  [0.07738897 0.         0.15451963 0.14836931 0.04304147 0.039656
   0.01066714 0.04878818 0.1027712  0.        ]
  [0.         0.08042084 0.         0.         0.         0.
   0.         0.05906495 0.11465028 0.0257542 ]
  [0.         0.09903158 0.01761685 0.         0.         0.08935189
   0.05455015 0.         0.         0.        ]
  [0.04464285 0.         0.         0.06947577 0.         0.
   0.         0.         0.11544486 0.        ]
  [0.         0.02418026 0.         0.         0.06314355 0.08145077
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01672415 0.         0.0728279
   0.11255503 0.12101104 0.         0.0078467 ]
  [0.         0.         0.09759354 0.04907893 0.02585869 0.
   0.03790516 0.         0.07833566 0.07248713]
  [0.11078666 0.03311507 0.11956029 0.         0.         0.
   0.         0.15620515 0.         0.10967559]]]"
82,0.4079704190632703,"[[[0.         0.         0.         0.02073249 0.07135956 0.
   0.         0.0661675  0.         0.02948105]
  [0.         0.         0.00079006 0.         0.         0.
   0.         0.15789725 0.07573169 0.04966245]
  [0.07438254 0.         0.15083733 0.14555767 0.04318751 0.04106044
   0.01083793 0.04516625 0.09992678 0.        ]
  [0.         0.07806179 0.         0.         0.         0.
   0.         0.05658578 0.10959296 0.02397438]
  [0.         0.09499121 0.01734053 0.         0.         0.08480848
   0.05513154 0.         0.         0.        ]
  [0.04287458 0.         0.         0.06623411 0.         0.
   0.         0.         0.11031624 0.        ]
  [0.         0.02354502 0.         0.         0.06332806 0.07739668
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01751672 0.         0.07042309
   0.11063723 0.11640281 0.         0.00971433]
  [0.         0.         0.09417327 0.05084393 0.02399743 0.
   0.03685301 0.         0.07897605 0.07038535]
  [0.10796262 0.03313125 0.11505063 0.         0.         0.
   0.         0.1527558  0.         0.10568519]]]"
83,0.3906600931251712,"[[[0.         0.         0.         0.02064546 0.07179267 0.
   0.         0.06579834 0.         0.03078993]
  [0.         0.         0.00090602 0.         0.         0.
   0.         0.16068687 0.07761997 0.05071292]
  [0.0773149  0.         0.15311487 0.14677727 0.04208391 0.03970882
   0.01043673 0.04702816 0.10249429 0.        ]
  [0.         0.08029835 0.         0.         0.         0.
   0.         0.05925316 0.11409993 0.02502517]
  [0.         0.09693584 0.01770074 0.         0.         0.08601265
   0.05513762 0.         0.         0.        ]
  [0.04309905 0.         0.         0.06802563 0.         0.
   0.         0.         0.11330637 0.        ]
  [0.         0.02437733 0.         0.         0.06249994 0.07992976
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01697904 0.         0.06986773
   0.11206192 0.11844742 0.         0.0090851 ]
  [0.         0.         0.0949996  0.05116852 0.02592218 0.
   0.03756438 0.         0.07736389 0.07115686]
  [0.10798031 0.034407   0.11632423 0.         0.         0.
   0.         0.15463574 0.         0.10823643]]]"
84,0.4139687756778965,"[[[0.         0.         0.         0.01982131 0.07098007 0.
   0.         0.06496787 0.         0.03079353]
  [0.         0.         0.00195548 0.         0.         0.
   0.         0.15738322 0.07745547 0.05078835]
  [0.07502802 0.         0.15220664 0.14509702 0.04150582 0.04001535
   0.00998429 0.04928295 0.10039092 0.        ]
  [0.         0.08025546 0.         0.         0.         0.
   0.         0.05785693 0.1132863  0.02484884]
  [0.         0.09639917 0.01781504 0.         0.         0.08628564
   0.05280358 0.         0.         0.        ]
  [0.04371554 0.         0.         0.06752765 0.         0.
   0.         0.         0.11376005 0.        ]
  [0.         0.02374835 0.         0.         0.06161262 0.07940342
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01566864 0.         0.0722686
   0.11066915 0.11798338 0.         0.00859535]
  [0.         0.         0.09473459 0.04827646 0.02425696 0.
   0.03669459 0.         0.07531092 0.06998102]
  [0.10872065 0.03455137 0.1154176  0.         0.         0.
   0.         0.15186808 0.         0.10791253]]]"
85,0.4270610791563955,"[[[0.         0.         0.         0.02125686 0.07304209 0.
   0.         0.06741224 0.         0.03043335]
  [0.         0.         0.00086923 0.         0.         0.
   0.         0.16182342 0.07678273 0.0513285 ]
  [0.07650251 0.         0.15413868 0.14943984 0.04256822 0.04222945
   0.01100349 0.04646597 0.1029727  0.        ]
  [0.         0.08027616 0.         0.         0.         0.
   0.         0.05852592 0.11297359 0.02394583]
  [0.         0.09720828 0.01835561 0.         0.         0.08652477
   0.05585768 0.         0.         0.        ]
  [0.04427048 0.         0.         0.06800473 0.         0.
   0.         0.         0.11332148 0.        ]
  [0.         0.02413488 0.         0.         0.06310785 0.0792949
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01699363 0.         0.07161071
   0.11302385 0.11866877 0.         0.00982444]
  [0.         0.         0.09638234 0.05193869 0.02549064 0.
   0.0386603  0.         0.08005659 0.07150166]
  [0.11038086 0.03436463 0.11721519 0.         0.         0.
   0.         0.15615603 0.         0.10950775]]]"
86,0.42355519035880584,"[[[0.         0.         0.         0.02081411 0.07182642 0.
   0.         0.06557502 0.         0.03038882]
  [0.         0.         0.00090888 0.         0.         0.
   0.         0.15865207 0.07773341 0.05114757]
  [0.07690969 0.         0.15238661 0.14624545 0.04199285 0.03979147
   0.01066037 0.04746756 0.10166777 0.        ]
  [0.         0.0792127  0.         0.         0.         0.
   0.         0.05828431 0.11290661 0.02472229]
  [0.         0.0965656  0.01789763 0.         0.         0.08700524
   0.05365917 0.         0.         0.        ]
  [0.04361655 0.         0.         0.0680178  0.         0.
   0.         0.         0.11340328 0.        ]
  [0.         0.0238936  0.         0.         0.06188602 0.07962023
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01652754 0.         0.07132424
   0.11109848 0.1183206  0.         0.00884555]
  [0.         0.         0.09478141 0.04956583 0.0252656  0.
   0.03685683 0.         0.07667896 0.07113051]
  [0.10860344 0.03369002 0.11621208 0.         0.         0.
   0.         0.1537126  0.         0.10726558]]]"
87,0.4231443440153383,"[[[0.         0.         0.         0.02093797 0.07536747 0.
   0.         0.06819226 0.         0.02717844]
  [0.         0.         0.00084731 0.         0.         0.
   0.         0.15960316 0.07589948 0.05069094]
  [0.07445596 0.         0.15114051 0.14974701 0.04440971 0.04395621
   0.0115719  0.04437637 0.10295217 0.        ]
  [0.         0.07815235 0.         0.         0.         0.
   0.         0.05714664 0.11034015 0.02218844]
  [0.         0.09528742 0.01861707 0.         0.         0.08598559
   0.05721984 0.         0.         0.        ]
  [0.04383577 0.         0.         0.06757341 0.         0.
   0.         0.         0.11101163 0.        ]
  [0.         0.02349927 0.         0.         0.06551756 0.07862766
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01800052 0.         0.07283579
   0.11230147 0.11687413 0.         0.01055958]
  [0.         0.         0.0934447  0.05012896 0.02401909 0.
   0.03976144 0.         0.08290893 0.0715657 ]
  [0.10812788 0.03300174 0.11568682 0.         0.         0.
   0.         0.15471894 0.         0.10892144]]]"
88,0.40953163516844693,"[[[0.         0.         0.         0.02011876 0.07193781 0.
   0.         0.06563862 0.         0.0286105 ]
  [0.         0.         0.0011715  0.         0.         0.
   0.         0.15609671 0.0760994  0.05030432]
  [0.07364583 0.         0.1500842  0.14538373 0.04210726 0.04187396
   0.01060166 0.04711704 0.1002995  0.        ]
  [0.         0.07866611 0.         0.         0.         0.
   0.         0.05626884 0.11062221 0.0236308 ]
  [0.         0.09470773 0.01821158 0.         0.         0.08534438
   0.05383434 0.         0.         0.        ]
  [0.04375555 0.         0.         0.06692356 0.         0.
   0.         0.         0.11199475 0.        ]
  [0.         0.02356289 0.         0.         0.06250664 0.07816005
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01658547 0.         0.07250798
   0.10976458 0.11667271 0.         0.00949785]
  [0.         0.         0.09409276 0.04811028 0.02372154 0.
   0.03765158 0.         0.07810548 0.06978102]
  [0.10802894 0.03353381 0.11470036 0.         0.         0.
   0.         0.1514025  0.         0.10777962]]]"
89,0.39758970145165706,"[[[0.         0.         0.         0.01982472 0.07015225 0.
   0.         0.06447317 0.         0.02991666]
  [0.         0.         0.00129273 0.         0.         0.
   0.         0.1568649  0.07642511 0.05010534]
  [0.07546021 0.         0.15050423 0.14366636 0.04055618 0.03923576
   0.00997884 0.04765933 0.10022739 0.        ]
  [0.         0.07926235 0.         0.         0.         0.
   0.         0.05799631 0.11245314 0.02494182]
  [0.         0.09522673 0.01739152 0.         0.         0.08449779
   0.053532   0.         0.         0.        ]
  [0.0427025  0.         0.         0.06750602 0.         0.
   0.         0.         0.11254662 0.        ]
  [0.         0.02438064 0.         0.         0.06076294 0.07905355
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01603098 0.         0.06975506
   0.1093474  0.11735149 0.         0.00905714]
  [0.         0.         0.09428392 0.048871   0.02513678 0.
   0.03694717 0.         0.07523539 0.06942979]
  [0.10651541 0.03419506 0.11443762 0.         0.         0.
   0.         0.15094496 0.         0.10773547]]]"
90,0.3687756778964667,"[[[0.         0.         0.         0.02023241 0.06913502 0.
   0.         0.06432959 0.         0.03175258]
  [0.         0.         0.00147681 0.         0.         0.
   0.         0.15635306 0.07761832 0.0519376 ]
  [0.07483649 0.         0.152233   0.14347094 0.03925598 0.03943251
   0.00950077 0.05129097 0.09924182 0.        ]
  [0.         0.08074141 0.         0.         0.         0.
   0.         0.05708818 0.1134254  0.02632466]
  [0.         0.09676942 0.01766718 0.         0.         0.08645193
   0.05108983 0.         0.         0.        ]
  [0.04460741 0.         0.         0.0683939  0.         0.
   0.         0.         0.11581188 0.        ]
  [0.         0.02455988 0.         0.         0.05893267 0.07973995
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01463644 0.         0.0725315
   0.10866031 0.11980208 0.         0.00807344]
  [0.         0.         0.09846679 0.04700294 0.02496952 0.
   0.03652181 0.         0.07378155 0.0691145 ]
  [0.11050323 0.03452614 0.11684507 0.         0.         0.
   0.         0.15094759 0.         0.109734  ]]]"
91,0.37518488085456037,"[[[0.         0.         0.         0.02115129 0.06950214 0.
   0.         0.06721336 0.         0.03327664]
  [0.         0.         0.00182211 0.         0.         0.
   0.         0.16094545 0.07873514 0.05330193]
  [0.07505885 0.         0.15606225 0.14619339 0.0407471  0.04000826
   0.00906981 0.05199998 0.09938318 0.        ]
  [0.         0.08209937 0.         0.         0.         0.
   0.         0.05755365 0.11399141 0.02839781]
  [0.         0.09956736 0.01674367 0.         0.         0.08750101
   0.05360471 0.         0.         0.        ]
  [0.04499354 0.         0.         0.07032605 0.         0.
   0.         0.         0.11742961 0.        ]
  [0.         0.02573017 0.         0.         0.06062691 0.08113398
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01527376 0.         0.07311075
   0.11047541 0.12392842 0.         0.00853599]
  [0.         0.         0.10416185 0.04923872 0.02529219 0.
   0.03739319 0.         0.07692804 0.07033113]
  [0.11431942 0.0348145  0.12101613 0.         0.         0.
   0.         0.15413196 0.         0.11228383]]]"
92,0.3781155847712955,"[[[0.         0.         0.         0.01830721 0.06898374 0.
   0.         0.0640528  0.         0.02769646]
  [0.         0.         0.00154672 0.         0.         0.
   0.         0.15440315 0.07742003 0.04832898]
  [0.07336126 0.         0.1503627  0.14339063 0.04170623 0.04210126
   0.0102329  0.04837905 0.100159   0.        ]
  [0.         0.08059347 0.         0.         0.         0.
   0.         0.05479408 0.11140824 0.02530672]
  [0.         0.0934995  0.01786719 0.         0.         0.0833327
   0.05361141 0.         0.         0.        ]
  [0.0439274  0.         0.         0.06646204 0.         0.
   0.         0.         0.11424354 0.        ]
  [0.         0.02420105 0.         0.         0.06201162 0.07779771
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.0161816  0.         0.07170943
   0.10818702 0.11738645 0.         0.00961288]
  [0.         0.         0.09535852 0.04948293 0.02285088 0.
   0.03658254 0.         0.07705852 0.069029  ]
  [0.10845598 0.03535105 0.1142325  0.         0.         0.
   0.         0.15023927 0.         0.10819961]]]"
93,0.38712681457135034,"[[[0.         0.         0.         0.01983982 0.07006685 0.
   0.         0.065658   0.         0.03076106]
  [0.         0.         0.00149666 0.         0.         0.
   0.         0.15941259 0.07659984 0.05003929]
  [0.07578027 0.         0.1531814  0.14587402 0.04079993 0.04090865
   0.00982167 0.04821166 0.10114205 0.        ]
  [0.         0.08104198 0.         0.         0.         0.
   0.         0.05818255 0.11350864 0.02527446]
  [0.         0.09628685 0.01806156 0.         0.         0.08464322
   0.05434823 0.         0.         0.        ]
  [0.04333857 0.         0.         0.06771876 0.         0.
   0.         0.         0.11365768 0.        ]
  [0.         0.02474293 0.         0.         0.06128829 0.07906315
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01635443 0.         0.07040187
   0.11115639 0.11843934 0.         0.00989725]
  [0.         0.         0.09667524 0.05118169 0.02531651 0.
   0.03748444 0.         0.07676701 0.06971709]
  [0.10920838 0.03561686 0.11570208 0.         0.         0.
   0.         0.15319544 0.         0.10911773]]]"
94,0.38789372774582304,"[[[0.         0.         0.         0.02120278 0.07274219 0.
   0.         0.06701652 0.         0.03122537]
  [0.         0.         0.00174728 0.         0.         0.
   0.         0.15971245 0.07609749 0.05102646]
  [0.07432884 0.         0.15191635 0.14628582 0.04403988 0.03952016
   0.0103933  0.04609166 0.09941834 0.        ]
  [0.         0.07803684 0.         0.         0.         0.
   0.         0.05838126 0.11063408 0.02411748]
  [0.         0.09696758 0.01655456 0.         0.         0.08633474
   0.05540382 0.         0.         0.        ]
  [0.04236876 0.         0.         0.06700775 0.         0.
   0.         0.         0.10986892 0.        ]
  [0.         0.02329621 0.         0.         0.06427529 0.07872657
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01720099 0.         0.07102392
   0.11215237 0.11720224 0.         0.00887186]
  [0.         0.         0.09373125 0.04958282 0.02404872 0.
   0.03695963 0.         0.0782223  0.07094619]
  [0.10770302 0.03257871 0.11592606 0.         0.         0.
   0.         0.15308134 0.         0.1057218 ]]]"
95,0.38479868529170086,"[[[0.         0.         0.         0.02018668 0.06848444 0.
   0.         0.06543393 0.         0.03197074]
  [0.         0.         0.00164197 0.         0.         0.
   0.         0.15923139 0.07679581 0.05075551]
  [0.07507736 0.         0.1537329  0.14477882 0.04025344 0.03996994
   0.00969337 0.04920849 0.09951689 0.        ]
  [0.         0.08120332 0.         0.         0.         0.
   0.         0.05747731 0.11279102 0.02651867]
  [0.         0.09688964 0.01678118 0.         0.         0.08458745
   0.05380365 0.         0.         0.        ]
  [0.04388376 0.         0.         0.06785585 0.         0.
   0.         0.         0.11465037 0.        ]
  [0.         0.02501571 0.         0.         0.06015787 0.07895113
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01532493 0.         0.07020143
   0.10994317 0.11991515 0.         0.00901253]
  [0.         0.         0.09931045 0.05106447 0.02505208 0.
   0.03674597 0.         0.07593252 0.06944993]
  [0.11078658 0.03521338 0.11708663 0.         0.         0.
   0.         0.15266179 0.         0.10958381]]]"
96,0.40019172829361815,"[[[0.         0.         0.         0.01910145 0.06890481 0.
   0.         0.06471398 0.         0.03038137]
  [0.         0.         0.00189989 0.         0.         0.
   0.         0.15734743 0.07784985 0.05000469]
  [0.07560018 0.         0.15344083 0.14499629 0.04027895 0.04107166
   0.00977667 0.05010876 0.10081708 0.        ]
  [0.         0.0817048  0.         0.         0.         0.
   0.         0.05703712 0.11386839 0.02598716]
  [0.         0.09601767 0.01816801 0.         0.         0.08513068
   0.05270347 0.         0.         0.        ]
  [0.04432325 0.         0.         0.06794603 0.         0.
   0.         0.         0.11592025 0.        ]
  [0.         0.02469761 0.         0.         0.06027503 0.07923251
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01531104 0.         0.07186552
   0.10988845 0.11937135 0.         0.00943551]
  [0.         0.         0.0976224  0.0501266  0.02448835 0.
   0.03657348 0.         0.07530973 0.06950212]
  [0.11058777 0.03616552 0.11592633 0.         0.         0.
   0.         0.15222517 0.         0.10944444]]]"
97,0.39424815119145445,"[[[0.         0.         0.         0.02072754 0.07180858 0.
   0.         0.06512213 0.         0.02982687]
  [0.         0.         0.00056049 0.         0.         0.
   0.         0.15767051 0.07655321 0.05011041]
  [0.07585471 0.         0.15110585 0.14592442 0.04236791 0.04067609
   0.01111459 0.04601529 0.10134222 0.        ]
  [0.         0.07867293 0.         0.         0.         0.
   0.         0.05736941 0.11144669 0.02348863]
  [0.         0.09523635 0.0181564  0.         0.         0.08596451
   0.05372813 0.         0.         0.        ]
  [0.04354053 0.         0.         0.06628552 0.         0.
   0.         0.         0.11163017 0.        ]
  [0.         0.02316114 0.         0.         0.06233088 0.07797004
   0.         0.         0.         0.        ]
  [0.         0.         0.         0.01692361 0.         0.07093507
   0.1110186  0.1160171  0.         0.00902492]
  [0.         0.         0.09282223 0.05016932 0.02462948 0.
   0.03670122 0.         0.0773458  0.07071704]
  [0.10781699 0.03345241 0.11470899 0.         0.         0.
   0.         0.1532447  0.         0.10579608]]]"
